fold,variant,seed,slide_id,pair_cosine_average,pair_cosine_worst,retrieval_top1_average,retrieval_top1_worst,scanner_probe_accuracy
1,paired_acquisition_dep20,701,slide_15,0.8565298527479172,0.8071052968502045,1.0,1.0,0.38
1,paired_acquisition_dep20,702,slide_15,0.8712297916412354,0.8289796769618988,1.0,1.0,0.64
1,paired_acquisition_dep20,703,slide_15,0.8597401279211044,0.790302038192749,1.0,1.0,0.48
1,paired_acquisition_dep20,704,slide_15,0.8606804537773133,0.801380729675293,1.0,1.0,0.56
1,paired_acquisition_dep20,705,slide_15,0.8672662490606308,0.8275513648986816,1.0,1.0,0.52
2,paired_acquisition_dep20,701,slide_16,0.8815476930141449,0.8550839900970459,1.0,1.0,0.5
2,paired_acquisition_dep20,702,slide_16,0.8896794492006301,0.8687581956386566,1.0,1.0,0.62
2,paired_acquisition_dep20,703,slide_16,0.88441472530365,0.8588222742080689,1.0,1.0,0.56
2,paired_acquisition_dep20,704,slide_16,0.876044152379036,0.8458406090736389,1.0,1.0,0.54
2,paired_acquisition_dep20,705,slide_16,0.886603012084961,0.8639898657798767,1.0,1.0,0.62
0,paired_acquisition_dep20,701,slide_17,0.8059520494937896,0.7621372640132904,1.0,1.0,0.46
0,paired_acquisition_dep20,702,slide_17,0.8169811022281647,0.7641034901142121,1.0,1.0,0.48
0,paired_acquisition_dep20,703,slide_17,0.8232527279853821,0.7744080722332001,1.0,1.0,0.58
0,paired_acquisition_dep20,704,slide_17,0.8163921314477921,0.7760908901691437,1.0,1.0,0.5
0,paired_acquisition_dep20,705,slide_17,0.8230651712417603,0.7951486706733704,1.0,1.0,0.48
1,paired_acquisition_dep20,701,slide_18,0.8644146293401718,0.8274544835090637,1.0,1.0,0.4
1,paired_acquisition_dep20,702,slide_18,0.8630808252096176,0.8293875753879547,1.0,1.0,0.62
1,paired_acquisition_dep20,703,slide_18,0.8722423446178437,0.8361791968345642,1.0,1.0,0.52
1,paired_acquisition_dep20,704,slide_18,0.8700856792926789,0.8473393082618713,1.0,1.0,0.4
1,paired_acquisition_dep20,705,slide_18,0.8718281400203705,0.842631208896637,1.0,1.0,0.36
4,paired_acquisition_dep20,701,slide_19,0.8445556443929673,0.7954526901245117,1.0,1.0,0.64
4,paired_acquisition_dep20,702,slide_19,0.8459943360090256,0.7917517006397248,1.0,1.0,0.7
4,paired_acquisition_dep20,703,slide_19,0.857778144478798,0.8050637125968934,1.0,1.0,0.54
4,paired_acquisition_dep20,704,slide_19,0.8532803404331207,0.8052648723125457,1.0,1.0,0.74
4,paired_acquisition_dep20,705,slide_19,0.859789337515831,0.8023954331874847,1.0,1.0,0.68
4,paired_acquisition_dep20,701,slide_2,0.8599446493387223,0.8296756744384766,1.0,1.0,0.54
4,paired_acquisition_dep20,702,slide_2,0.8546151995658875,0.8219196736812592,1.0,1.0,0.56
